nameWithOwner;url;stars;age;releases;pullRequests;primaryLanguage;cbo;dit;lcom;loc
failsafe-lib/failsafe;https://github.com/failsafe-lib/failsafe;3445;6.2;0;64;Java;5.783783783783784;1.6216216216216217;29.261627230000002;7862
guolindev/giffun;https://github.com/guolindev/giffun;3439;2.6;0;4;Java;5.317327766179541;1.2505219206680585;131.56671091999985;22397
mybatis/spring-boot-starter;https://github.com/mybatis/spring-boot-starter;3438;6.0;21;261;Java;4.2439024390243905;1.201219512195122;20.447222340000003;3612
avast/android-butterknife-zelezny;https://github.com/avast/android-butterknife-zelezny;3434;7.7;8;24;Java;4.809523809523809;1.619047619047619;11.503571449999999;1626
M66B/NetGuard;https://github.com/M66B/NetGuard;3427;5.9;131;253;Java;4.733333333333333;1.2512820512820513;24.366525666000005;12809
Ereza/CustomActivityOnCrash;https://github.com/Ereza/CustomActivityOnCrash;3418;7.2;11;18;Java;4.0;1.1666666666666667;3.44517535;998
code4craft/tiny-spring;https://github.com/code4craft/tiny-spring;3413;7.7;0;10;Java;3.05607476635514;1.1401869158878504;14.1613759;1543
sofastack/sofa-rpc;https://github.com/sofastack/sofa-rpc;3412;3.4;39;542;Java;6.0265486725663715;1.331858407079646;287.89955037100015;62931
yigit/android-priority-jobqueue;https://github.com/yigit/android-priority-jobqueue;3407;7.2;0;86;Java;4.778947368421052;1.7131578947368422;78.54390022;14102
mpusher/mpush;https://github.com/mpusher/mpush;3406;5.4;9;15;Java;4.719298245614035;1.3408521303258145;113.63656435;15032
xuexiangjys/XUI;https://github.com/xuexiangjys/XUI;3402;2.7;20;18;Java;6.145489199491741;1.6766200762388819;430.66897398200024;88909
google/rejoiner;https://github.com/google/rejoiner;3402;3.8;3;57;Java;6.568181818181818;1.5606060606060606;18.87458895;3566
crossoverJie/SSM;https://github.com/crossoverJie/SSM;3380;5.2;10;11;Java;3.17351598173516;1.1461187214611872;69.36228627999994;12864
oracle/opengrok;https://github.com/oracle/opengrok;3376;8.7;184;1501;Java;5.311890838206628;1.6539961013645224;354.98376166500015;63290
Exrick/xboot;https://github.com/Exrick/xboot;3375;3.4;6;4;Java;7.394285714285714;1.2085714285714286;50.100048784;10265
linyiqun/DataMiningAlgorithm;https://github.com/linyiqun/DataMiningAlgorithm;3373;6.7;0;1;Java;2.2755905511811023;1.078740157480315;46.01599636000001;11663
ivacf/archi;https://github.com/ivacf/archi;3373;6.0;0;8;Java;5.380281690140845;1.2112676056338028;14.24513151;2029
runelite/runelite;https://github.com/runelite/runelite;3368;5.4;0;6316;Java;6.189507010402533;1.4314789687924017;548.1473623650008;193170
LWJGL/lwjgl3;https://github.com/LWJGL/lwjgl3;3361;8.7;14;123;Java;8.310958118187035;3.5335628227194493;3890.6693580110145;568773
rovo89/XposedInstaller;https://github.com/rovo89/XposedInstaller;3357;9.4;0;289;Java;4.862745098039215;1.411764705882353;41.272550519999996;8980
apache/dubbo-admin;https://github.com/apache/dubbo-admin;3355;3.7;3;275;Java;4.469767441860465;1.4;74.95066286;9669
mock-server/mockserver;https://github.com/mock-server/mockserver;3354;8.5;0;261;Java;8.539235412474849;1.6750503018108651;239.27784112800012;54921
WVector/AppUpdate;https://github.com/WVector/AppUpdate;3346;4.2;3;15;Java;4.369230769230769;1.1384615384615384;9.075392200000001;2925
mcxtzhang/SwipeDelMenuLayout;https://github.com/mcxtzhang/SwipeDelMenuLayout;3341;5.0;2;4;Java;3.024390243902439;1.2195121951219512;3.80190831;1085
alamkanak/Android-Week-View;https://github.com/alamkanak/Android-Week-View;3328;7.0;4;99;Java;3.5;1.2142857142857142;4.83834026;2003
graphhopper/graphhopper;https://github.com/graphhopper/graphhopper;3320;9.6;33;1031;Java;7.518488745980707;1.3054662379421222;355.78594123800053;81705
ethanhua/Skeleton;https://github.com/ethanhua/Skeleton;3316;4.1;0;7;Java;3.6176470588235294;1.2058823529411764;6.4519635;752
actorapp/actor-platform;https://github.com/actorapp/actor-platform;3314;6.2;97;254;Java;5.668801463860933;1.5596218359255871;757.8907108110014;134649
j-easy/easy-rules;https://github.com/j-easy/easy-rules;3314;8.5;10;70;Java;5.061349693251533;1.3067484662576687;35.27326985000001;4857
jeremylong/DependencyCheck;https://github.com/jeremylong/DependencyCheck;3310;9.0;19;1202;Java;6.837719298245614;1.8223684210526316;186.04704307;35436
abel533/MyBatis-Spring-Boot;https://github.com/abel533/MyBatis-Spring-Boot;3310;5.7;0;1;Java;4.9523809523809526;1.1904761904761905;4.38306893;396
web3j/web3j;https://github.com/web3j/web3j;3306;5.0;90;578;Java;4.64128256513026;1.7444889779559118;263.8498543799999;32649
shekhargulati/99-problems;https://github.com/shekhargulati/99-problems;3301;5.8;0;17;Java;1.6865671641791045;0.9925373134328358;1.16666669;2057
googlemaps/android-maps-utils;https://github.com/googlemaps/android-maps-utils;3298;8.3;22;448;Java;6.506329113924051;1.4852320675105486;68.95902487600002;13367
knowm/XChange;https://github.com/knowm/XChange;3295;9.6;0;2673;Java;6.050047393364929;1.541611374407583;1205.0883500639993;161499
stylefeng/Guns;https://github.com/stylefeng/Guns;3292;4.2;0;33;Java;6.154471544715447;1.3333333333333333;73.94094586999996;8490
lisawray/groupie;https://github.com/lisawray/groupie;3290;5.0;26;138;Java;5.031914893617022;1.8085106382978724;18.150430599999996;3898
GitLqr/LQRWeChat;https://github.com/GitLqr/LQRWeChat;3284;4.6;0;3;Java;4.728682170542636;1.4056847545219637;113.74800361999998;17612
promeG/TinyPinyin;https://github.com/promeG/TinyPinyin;3280;5.9;2;4;Java;2.0;1.0757575757575757;6.638131390000001;1401
line/armeria;https://github.com/line/armeria;3275;5.8;190;2524;Java;7.405930202046707;1.435843610600892;949.5673784429988;184231
jboss-javassist/javassist;https://github.com/jboss-javassist/javassist;3274;8.3;18;83;Java;3.3697632058287796;1.5491803278688525;278.31114266;82451
code4craft/netty-learning;https://github.com/code4craft/netty-learning;3272;8.0;0;3;Java;5.436051502145923;1.7055793991416308;324.4647964650003;68759
sherxon/AlgoDS;https://github.com/sherxon/AlgoDS;3266;4.7;0;51;Java;1.3361462728551337;1.0028129395218002;56.56152651000002;21217
iammert/ScalingLayout;https://github.com/iammert/ScalingLayout;3265;3.9;4;10;Java;3.2142857142857144;1.1785714285714286;2.44399987;631
linkedin/databus;https://github.com/linkedin/databus;3264;8.7;0;42;Java;5.751483190507581;1.3764007910349374;538.1022419330005;124341
networknt/light-4j;https://github.com/networknt/light-4j;3260;5.0;140;393;Java;4.346534653465347;1.185918591859186;255.5369198969999;45101
saysky/ForestBlog;https://github.com/saysky/ForestBlog;3260;3.9;0;27;Java;5.045977011494253;1.0574712643678161;15.867661610000003;2437
luojilab/DDComponentForAndroid;https://github.com/luojilab/DDComponentForAndroid;3258;4.0;4;12;Java;3.0384615384615383;1.2884615384615385;12.019007980000001;1449
rubensousa/PreviewSeekBar;https://github.com/rubensousa/PreviewSeekBar;3257;4.6;7;6;Java;5.384615384615385;1.1538461538461537;6.317063940000001;1215
liuyubobobo/Play-with-Algorithms;https://github.com/liuyubobobo/Play-with-Algorithms;3251;5.2;0;9;Java;2.798507462686567;1.0;24.55097418;5494
Fuzion24/JustTrustMe;https://github.com/Fuzion24/JustTrustMe;3243;7.1;1;16;Java;1.9444444444444444;1.0555555555555556;0.5555556;622
tiann/epic;https://github.com/tiann/epic;3243;4.3;5;14;Java;3.2066666666666666;1.6133333333333333;34.69079373000001;5116
tangqi92/Android-Tips;https://github.com/tangqi92/Android-Tips;3242;6.0;0;32;Java;0.875;0.875;0.0;177
bluelinelabs/LoganSquare;https://github.com/bluelinelabs/LoganSquare;3242;6.6;0;46;Java;3.839378238341969;1.7409326424870466;21.765537399999996;6892
google/data-transfer-project;https://github.com/google/data-transfer-project;3240;3.7;38;774;Java;6.351393188854489;1.2910216718266254;175.46829144699998;20865
kevinsawicki/http-request;https://github.com/kevinsawicki/http-request;3234;9.9;0;47;Java;2.224852071005917;1.106508875739645;4.40273605;4876
apache/incubator-doris;https://github.com/apache/incubator-doris;3232;4.1;8;3966;Java;7.662548764629388;1.497074122236671;969.9895541729985;236461
dataease/dataease;https://github.com/dataease/dataease;3226;0.6;11;603;Java;4.389876880984952;1.2640218878248974;190.45471179000006;70330
ittianyu/BottomNavigationViewEx;https://github.com/ittianyu/BottomNavigationViewEx;3224;4.8;19;12;Java;4.733333333333333;1.5333333333333334;4.43213823;1371
kunal-kushwaha/DSA-Bootcamp-Java;https://github.com/kunal-kushwaha/DSA-Bootcamp-Java;3222;0.1;0;185;Java;0.9873417721518988;0.9873417721518988;0.0;1530
java-aodeng/hope-boot;https://github.com/java-aodeng/hope-boot;3222;2.9;2;50;Java;5.622950819672131;1.2540983606557377;24.86256284;2870
ragunathjawahar/android-saripaar;https://github.com/ragunathjawahar/android-saripaar;3221;9.0;3;25;Java;5.208053691275167;1.8791946308724832;40.18690837000002;4723
hmkcode/Android;https://github.com/hmkcode/Android;3221;8.0;0;44;Java;4.947368421052632;1.6491228070175439;13.99170003;1358
bauerca/drag-sort-listview;https://github.com/bauerca/drag-sort-listview;3221;9.3;0;34;Java;3.9;1.75;16.340496870000003;4301
bilibili/boxing;https://github.com/bilibili/boxing;3212;4.6;1;19;Java;6.594202898550725;1.355072463768116;32.219766220000004;5910
traccar/traccar;https://github.com/traccar/traccar;3206;9.4;34;779;Java;5.6146112600536195;2.400804289544236;150.61077852999986;55639
JSQLParser/JSqlParser;https://github.com/JSQLParser/JSqlParser;3202;10.2;26;307;Java;6.519337016574585;1.5230202578268877;152.23707587799998;30029
chrisbanes/ActionBar-PullToRefresh;https://github.com/chrisbanes/ActionBar-PullToRefresh;3198;8.3;0;65;Java;5.818181818181818;1.8181818181818181;25.0574832;3717
eclipse/jetty.project;https://github.com/eclipse/jetty.project;3197;10.2;31;2723;Java;6.0968160207462905;1.7539259472698459;1390.0012645609982;362453
UnevenSoftware/LeafPic;https://github.com/UnevenSoftware/LeafPic;3196;5.7;7;255;Java;6.028368794326241;1.4539007092198581;62.49243797000002;13594
Javen205/IJPay;https://github.com/Javen205/IJPay;3193;4.4;23;11;Java;5.524064171122995;1.4545454545454546;41.196684530000006;10635
yangfuhai/afinal;https://github.com/yangfuhai/afinal;3188;8.9;0;33;Java;4.202247191011236;1.449438202247191;28.46800836;6971
mik3y/usb-serial-for-android;https://github.com/mik3y/usb-serial-for-android;3187;8.2;19;59;Java;6.425531914893617;1.3404255319148937;19.612244559999997;6343
daimajia/AndroidViewHover;https://github.com/daimajia/AndroidViewHover;3181;7.1;4;5;Java;3.4;1.15;2.70653034;712
uber/AutoDispose;https://github.com/uber/AutoDispose;3174;4.7;2;285;Java;7.029850746268656;1.3656716417910448;32.211015;5395
pengjianbo/GalleryFinal;https://github.com/pengjianbo/GalleryFinal;3173;6.0;4;6;Java;5.53030303030303;1.4166666666666667;33.6224653;7997
crate/crate;https://github.com/crate/crate;3173;8.4;32;10391;Java;8.56525296604391;1.9979544524751125;1909.7676473530048;407972
zzz40500/GsonFormat;https://github.com/zzz40500/GsonFormat;3171;6.9;4;14;Java;2.80188679245283;1.4433962264150944;16.85868053;5684
spring-cloud/spring-cloud-gateway;https://github.com/spring-cloud/spring-cloud-gateway;3170;4.8;0;490;Java;7.275862068965517;1.4008620689655173;146.67728430999995;20975
MovingBlocks/Terasology;https://github.com/MovingBlocks/Terasology;3161;10.5;62;2929;Java;6.501254030813328;1.4872805446076676;748.021501184999;112857
apache/kylin;https://github.com/apache/kylin;3156;6.7;0;1736;Java;7.135135135135135;1.5448897173035103;1049.5267169209988;204928
vert-x3/vertx-examples;https://github.com/vert-x3/vertx-examples;3153;6.5;0;219;Java;5.469072164948454;1.7268041237113403;41.972944119999994;9633
andOTP/andOTP;https://github.com/andOTP/andOTP;3153;4.2;38;200;Java;5.778443113772455;1.4910179640718564;31.88392852;8443
wendux/DSBridge-Android;https://github.com/wendux/DSBridge-Android;3148;4.7;2;13;Java;2.9166666666666665;1.0833333333333333;2.55428574;1841
androidx/androidx;https://github.com/androidx/androidx;3148;1.4;0;243;Java;6.089611121547999;1.481244912017033;3193.178732209003;824260
jfinal/jfinal;https://github.com/jfinal/jfinal;3142;9.4;0;67;Java;4.565693430656935;1.4927007299270072;170.8799328849999;30390
hitherejoe/animate;https://github.com/hitherejoe/animate;3142;5.8;0;2;Java;6.735849056603773;1.9622641509433962;15.775306689999997;1706
facebookarchive/network-connection-class;https://github.com/facebookarchive/network-connection-class;3139;6.5;2;12;Java;3.176470588235294;1.2352941176470589;4.9290404;650
huanghongxun/HMCL;https://github.com/huanghongxun/HMCL;3138;6.2;165;148;Java;6.945388349514563;1.6662621359223302;268.693374242;43004
fyhertz/libstreaming;https://github.com/fyhertz/libstreaming;3132;8.6;0;38;Java;3.533333333333333;1.4;28.661880179999997;6798
remkop/picocli;https://github.com/remkop/picocli;3128;4.6;76;255;Java;2.9315068493150687;1.1225266362252664;319.33049528000004;88238
eishay/jvm-serializers;https://github.com/eishay/jvm-serializers;3126;11.4;0;67;Java;5.963276836158192;1.694915254237288;95.04392328999995;31287
amulyakhare/TextDrawable;https://github.com/amulyakhare/TextDrawable;3126;6.9;0;23;Java;5.368421052631579;1.3157894736842106;5.80476904;824
chenBingX/SuperTextView;https://github.com/chenBingX/SuperTextView;3126;4.4;30;3;Java;3.3781512605042017;1.1428571428571428;14.531382520000001;4663
airbnb/native-navigation;https://github.com/airbnb/native-navigation;3125;5.0;0;93;Java;5.504504504504505;1.3423423423423424;25.048360389999996;4473
BelooS/ChipsLayoutManager;https://github.com/BelooS/ChipsLayoutManager;3108;5.1;11;6;Java;5.109704641350211;1.3206751054852321;31.639489335999997;6101
nicolasgramlich/AndEngine;https://github.com/nicolasgramlich/AndEngine;3106;9.8;0;135;Java;3.926157697121402;1.8322903629536922;233.39850243899988;33585
Skykai521/StickerCamera;https://github.com/Skykai521/StickerCamera;3096;6.2;0;1;Java;4.053459119496855;1.8584905660377358;77.65558336999999;14361
alibaba/cobar;https://github.com/alibaba/cobar;3096;7.7;1;13;Java;5.1492673992674;1.956043956043956;275.10492129999994;63193
yipianfengye/android-adDialog;https://github.com/yipianfengye/android-adDialog;3095;5.1;0;0;Java;3.911111111111111;1.1777777777777778;8.3419668;1607
google/volley;https://github.com/google/volley;3093;4.6;9;157;Java;5.168103448275862;1.6896551724137931;42.216890367000005;9296
danylovolokh/VideoPlayerManager;https://github.com/danylovolokh/VideoPlayerManager;3087;6.2;0;4;Java;4.256198347107438;1.2892561983471074;21.79852414999999;4228
qunarcorp/bistoury;https://github.com/qunarcorp/bistoury;3080;2.1;8;49;Java;5.115271659324523;1.2804698972099853;402.8223949400001;73638
liujingxing/rxhttp;https://github.com/liujingxing/rxhttp;3080;2.6;19;1;Java;7.426229508196721;1.6885245901639345;34.83981296;6556
JavaNoober/BackgroundLibrary;https://github.com/JavaNoober/BackgroundLibrary;3077;3.0;9;6;Java;4.945454545454545;1.2181818181818183;8.167042986;7777
huburt-Hu/NewbieGuide;https://github.com/huburt-Hu/NewbieGuide;3074;4.1;20;11;Java;4.253164556962025;1.1645569620253164;11.879889740000001;1896
gabrielemariotti/RecyclerViewItemAnimators;https://github.com/gabrielemariotti/RecyclerViewItemAnimators;3071;7.1;0;1;Java;4.9;1.55;13.26550054;2088
hongyangAndroid/Highlight;https://github.com/hongyangAndroid/Highlight;3070;5.9;0;9;Java;4.105263157894737;1.3421052631578947;4.44854904;964
WritingMinds/ffmpeg-android-java;https://github.com/WritingMinds/ffmpeg-android-java;3069;7.0;8;22;Java;2.8541666666666665;1.4166666666666667;6.75296075;1306
JeremyLiao/LiveEventBus;https://github.com/JeremyLiao/LiveEventBus;3068;3.2;0;5;Java;3.175324675324675;1.1071428571428572;30.407539930000002;7544
eleme/UETool;https://github.com/eleme/UETool;3062;3.3;8;50;Java;5.486725663716814;1.7345132743362832;21.21176181;4158
zwwill/yanxuan-weex-demo;https://github.com/zwwill/yanxuan-weex-demo;3056;4.0;0;4;Java;0.5805084745762712;1.0296610169491525;5.945508749999999;15894
keyboardsurfer/Crouton;https://github.com/keyboardsurfer/Crouton;3052;9.1;8;87;Java;5.9411764705882355;1.3529411764705883;6.54691642;1454
requery/requery;https://github.com/requery/requery;3052;5.8;43;68;Java;5.6075949367088604;1.3909985935302391;82.28592649199997;23679
sofastack/sofa-jarslink;https://github.com/sofastack/sofa-jarslink;3044;3.6;2;51;Java;3.4705882352941178;1.1176470588235294;6.8179488599999996;948
alibaba/jetcache;https://github.com/alibaba/jetcache;3038;4.4;47;23;Java;5.419525065963061;1.6569920844327177;82.72522545;14821
jgilfelt/android-viewbadger;https://github.com/jgilfelt/android-viewbadger;3037;10.0;0;2;Java;3.8666666666666667;1.2;2.1191198499999997;563
micrometer-metrics/micrometer;https://github.com/micrometer-metrics/micrometer;3030;4.4;117;1347;Java;7.051059730250482;1.3439306358381502;259.2876698559999;42988
undertow-io/undertow;https://github.com/undertow-io/undertow;3026;9.1;0;1241;Java;5.558606831882116;1.2411252511721367;611.151617886;153028
zlt2000/microservices-platform;https://github.com/zlt2000/microservices-platform;3025;2.5;23;16;Java;5.933333333333334;1.2479166666666666;92.55999873999995;11957
anggrayudi/android-hidden-api;https://github.com/anggrayudi/android-hidden-api;3016;6.0;1;2;Java;6.8;0.8;1.77202683;480
crazyandcoder/citypicker;https://github.com/crazyandcoder/citypicker;3016;5.3;4;16;Java;3.86144578313253;1.1987951807228916;36.78513396000002;6571
guoguibing/librec;https://github.com/guoguibing/librec;3011;7.7;3;90;Java;7.209150326797386;2.0610021786492374;117.972904432;28801
pedrovgs/DraggablePanel;https://github.com/pedrovgs/DraggablePanel;3011;7.4;10;24;Java;5.130434782608695;1.4782608695652173;13.216703899999999;1975
zhou-you/RxEasyHttp;https://github.com/zhou-you/RxEasyHttp;3009;4.3;0;5;Java;4.106741573033708;1.1825842696629214;54.58541754;11670
xmuSistone/ViewpagerTransition;https://github.com/xmuSistone/ViewpagerTransition;3009;5.0;1;0;Java;4.9375;1.5625;3.75882512;588
KingJA/LoadSir;https://github.com/KingJA/LoadSir;3004;4.0;6;22;Java;5.12;1.5333333333333334;14.813967130000002;1481
fishercoder1534/Leetcode;https://github.com/fishercoder1534/Leetcode;3003;5.1;0;144;Java;1.4284563758389262;0.9997315436241611;157.10061632299994;99243
facebookarchive/react-native-fbsdk;https://github.com/facebookarchive/react-native-fbsdk;3002;6.1;22;217;Java;6.972972972972973;1.7567567567567568;10.60240452;1241
lovetuzitong/MultiImageSelector;https://github.com/lovetuzitong/MultiImageSelector;3001;6.4;2;19;Java;4.6;1.2666666666666666;7.23636235;1425
woxingxiao/BubbleSeekBar;https://github.com/woxingxiao/BubbleSeekBar;2998;4.9;12;13;Java;4.741935483870968;1.2580645161290323;5.4176614;1958
uber/NullAway;https://github.com/uber/NullAway;2997;4.0;0;297;Java;3.83248730964467;1.1548223350253808;71.16883047699999;13579
Marswin/MarsDaemon;https://github.com/Marswin/MarsDaemon;2994;5.7;0;2;Java;3.736842105263158;1.2894736842105263;6.213672569999999;1010
dmytrodanylyk/android-process-button;https://github.com/dmytrodanylyk/android-process-button;2993;7.4;1;16;Java;5.0;1.8571428571428572;4.815743919999999;941
stephanenicolas/robospice;https://github.com/stephanenicolas/robospice;2991;9.0;1;97;Java;4.604790419161676;2.0269461077844313;93.12338164999997;14955
burhanrashid52/PhotoEditor;https://github.com/burhanrashid52/PhotoEditor;2985;3.6;13;74;Java;5.801587301587301;1.3333333333333333;31.618840435;5310
Polidea/RxAndroidBle;https://github.com/Polidea/RxAndroidBle;2984;5.6;45;232;Java;5.205128205128205;1.303030303030303;82.13182795999998;11130
spockframework/spock;https://github.com/spockframework/spock;2981;10.7;12;508;Java;5.493174061433447;1.4658703071672354;141.56357797;19740
PowerJob/PowerJob;https://github.com/PowerJob/PowerJob;2981;1.5;32;43;Java;5.997481108312343;1.1561712846347607;86.99980279999996;14573
didi/LogiKM;https://github.com/didi/LogiKM;2970;1.5;11;185;Java;5.565807327001357;1.1736770691994574;312.81305687999986;35622
lenve/JavaEETest;https://github.com/lenve/JavaEETest;2969;4.7;0;47;Java;3.3096774193548386;1.070967741935484;18.537420899999994;2121
immutables/immutables;https://github.com/immutables/immutables;2969;8.2;6;298;Java;4.838860710105346;1.3035505267264924;264.577264344;66589
Red5/red5-server;https://github.com/Red5/red5-server;2969;7.8;45;82;Java;5.824242424242424;1.4848484848484849;52.89577383;10262
jbloch/effective-java-3e-source-code;https://github.com/jbloch/effective-java-3e-source-code;2961;3.1;0;8;Java;1.1231527093596059;1.1822660098522169;25.395689219999998;3018
jd-alexander/LikeButton;https://github.com/jd-alexander/LikeButton;2960;5.7;14;15;Java;6.0;1.3529411764705883;5.611763900000001;781
android-notes/Cockroach;https://github.com/android-notes/Cockroach;2960;4.6;1;1;Java;3.1724137931034484;1.1551724137931034;4.6023809700000005;1562
jasonross/Nuwa;https://github.com/jasonross/Nuwa;2959;5.8;0;2;Java;2.2222222222222223;1.1111111111111112;0.375;130
aragozin/jvm-tools;https://github.com/aragozin/jvm-tools;2958;9.4;0;32;Java;4.105;1.21;143.16221977600006;32051
h2database/h2database;https://github.com/h2database/h2database;2958;6.4;12;1539;Java;8.652725914861838;2.0507841672890215;592.9141071629998;212939
yui/yuicompressor;https://github.com/yui/yuicompressor;2956;12.8;1;115;Java;3.066666666666667;1.4666666666666666;6.548579463000001;6075
WeiYe-Jing/datax-web;https://github.com/WeiYe-Jing/datax-web;2954;1.8;5;125;Java;5.0251572327044025;1.3836477987421383;75.98564841000002;13801
mplushnikov/lombok-intellij-plugin;https://github.com/mplushnikov/lombok-intellij-plugin;2948;7.9;116;241;Java;3.3175223214285716;1.4609375;441.87214767200015;43404
zaaach/CityPicker;https://github.com/zaaach/CityPicker;2939;5.5;2;7;Java;4.75;1.575;6.33836162;1295
zendesk/maxwell;https://github.com/zendesk/maxwell;2937;6.6;175;861;Java;5.966329966329966;1.6094276094276094;84.95558999599997;16730
udacity/Sunshine-Version-2;https://github.com/udacity/Sunshine-Version-2;2931;6.5;0;251;Java;7.137931034482759;1.6551724137931034;14.01703793;1692
CheckChe0803/flink-recommandSystem-demo;https://github.com/CheckChe0803/flink-recommandSystem-demo;2931;2.3;0;15;Java;3.6794871794871793;1.064102564102564;21.56815758;1835
florent37/ShapeOfView;https://github.com/florent37/ShapeOfView;2923;3.6;0;12;Java;5.0638297872340425;1.7659574468085106;12.85947232;2078
mxdldev/android-mvp-mvvm-flytour;https://github.com/mxdldev/android-mvp-mvvm-flytour;2923;2.7;11;3;Java;2.6814814814814816;1.2962962962962963;57.48835075;21364
java8/Java8InAction;https://github.com/java8/Java8InAction;2922;7.9;0;14;Java;1.7295918367346939;1.066326530612245;19.107143019999995;3724
MindorksOpenSource/PRDownloader;https://github.com/MindorksOpenSource/PRDownloader;2919;3.8;5;34;Java;2.3229813664596275;1.0372670807453417;13.39448531;4709
yarolegovich/SlidingRootNav;https://github.com/yarolegovich/SlidingRootNav;2912;4.5;1;8;Java;4.484848484848484;1.5454545454545454;7.86777968;971
trojan-gfw/igniter;https://github.com/trojan-gfw/igniter;2912;2.8;32;94;Java;4.534090909090909;1.2159090909090908;25.816488829999997;6009
KeepSafe/dexcount-gradle-plugin;https://github.com/KeepSafe/dexcount-gradle-plugin;2908;6.3;18;234;Java;5.680851063829787;1.5;16.355361709999997;3509
jacoco/jacoco;https://github.com/jacoco/jacoco;2906;9.2;43;558;Java;4.308314087759816;1.4318706697459584;174.31713275199994;33028
javaee/jersey;https://github.com/javaee/jersey;2903;9.3;30;338;Java;4.956724540036279;1.4800466442083442;1199.369200487998;248864
yusugomori/DeepLearning;https://github.com/yusugomori/DeepLearning;2903;8.7;0;13;Java;4.166666666666667;1.0833333333333333;4.46019835;1083
ZieIony/Carbon;https://github.com/ZieIony/Carbon;2901;6.6;2;11;Java;7.9362637362637365;1.676923076923077;113.87960029;38604
edmodo/cropper;https://github.com/edmodo/cropper;2898;8.1;0;40;Java;4.75;1.25;2.1148552;970
ManuelPeinado/FadingActionBar;https://github.com/ManuelPeinado/FadingActionBar;2896;8.3;0;20;Java;5.980392156862745;1.7254901960784315;6.504754290000001;1197
JackyAndroid/AndroidChromium;https://github.com/JackyAndroid/AndroidChromium;2893;5.2;2;5;Java;5.49945155393053;1.4325411334552103;689.334400055;139119
googlesamples/android-vision;https://github.com/googlesamples/android-vision;2892;6.2;0;41;Java;5.598290598290598;1.3247863247863247;28.963666089999993;5812
react-native-share/react-native-share;https://github.com/react-native-share/react-native-share;2888;5.9;63;356;Java;5.054054054054054;2.027027027027027;18.612091690000003;1543
KunMinX/Linkage-RecyclerView;https://github.com/KunMinX/Linkage-RecyclerView;2885;2.4;0;1;Java;6.136986301369863;1.5753424657534247;23.35048333;2468
FasterXML/jackson-databind;https://github.com/FasterXML/jackson-databind;2885;9.7;0;558;Java;3.9865926953305593;2.1523347202958854;791.5615149529997;140134
geftimov/android-pathview;https://github.com/geftimov/android-pathview;2883;6.6;2;12;Java;4.761904761904762;1.3333333333333333;4.25536088;814
evrencoskun/TableView;https://github.com/evrencoskun/TableView;2879;4.2;12;76;Java;6.592592592592593;1.6111111111111112;28.477273640000003;5170
YahooArchive/anthelion;https://github.com/YahooArchive/anthelion;2878;5.9;0;1;Java;7.805327868852459;1.6024590163934427;206.35995154;35882
subhra74/xdm;https://github.com/subhra74/xdm;2878;3.5;3;49;Java;4.117647058823529;1.908496732026144;102.11335797000005;26878
race604/FlyRefresh;https://github.com/race604/FlyRefresh;2878;6.3;2;2;Java;5.275862068965517;1.4482758620689655;6.93842007;1696
baomidou/dynamic-datasource-spring-boot-starter;https://github.com/baomidou/dynamic-datasource-spring-boot-starter;2877;3.4;6;50;Java;5.083333333333333;1.3333333333333333;19.941290339999995;2895
ballerina-platform/ballerina-lang;https://github.com/ballerina-platform/ballerina-lang;2876;4.8;94;18996;Java;8.297872340425531;1.718338399189463;1537.3398963029936;382715
saulmm/Android-Material-Examples;https://github.com/saulmm/Android-Material-Examples;2874;6.9;0;5;Java;4.586206896551724;1.3793103448275863;7.31640196;809
dingjikerbo/Android-BluetoothKit;https://github.com/dingjikerbo/Android-BluetoothKit;2872;5.9;0;6;Java;4.0578512396694215;1.243801652892562;49.51339732000001;8347
ltsopensource/light-task-scheduler;https://github.com/ltsopensource/light-task-scheduler;2867;6.9;29;337;Java;4.922937443336355;1.388032638259293;294.9348090400001;45904
guolindev/booksource;https://github.com/guolindev/booksource;2866;4.9;0;3;Java;3.203921568627451;1.4627450980392156;24.985426819999997;4992
gouthampradhan/leetcode;https://github.com/gouthampradhan/leetcode;2863;4.5;0;13;Java;1.6032;0.9984;106.89809760599985;19926
donglua/PhotoPicker;https://github.com/donglua/PhotoPicker;2861;6.2;13;69;Java;4.791044776119403;1.2835820895522387;14.8897373;2904
obsidiandynamics/kafdrop;https://github.com/obsidiandynamics/kafdrop;2859;2.3;41;101;Java;4.615384615384615;1.3076923076923077;20.896298789999996;2496
alibaba/QLExpress;https://github.com/alibaba/QLExpress;2858;4.5;0;23;Java;4.2192192192192195;1.5675675675675675;57.40945289999999;12712
watabou/pixel-dungeon;https://github.com/watabou/pixel-dungeon;2858;7.1;0;26;Java;6.15;2.6226190476190476;245.17856336600013;38623
nic-delhi/AarogyaSetu_Android;https://github.com/nic-delhi/AarogyaSetu_Android;2856;1.3;0;173;Java;5.7407407407407405;1.2345679012345678;21.04802326;3906
vaticle/typedb;https://github.com/vaticle/typedb;2855;5.2;71;4125;Java;8.423;2.771;234.19226597600002;64356
iwgang/CountdownView;https://github.com/iwgang/CountdownView;2855;5.9;3;7;Java;3.4444444444444446;1.1975308641975309;14.231906600000002;4441
